year,stalpbr,loans,re_loans,agloans,agloans_re,loans_year,re_loans_year,agloans_year,agloans_re_year,loans_d,loans_d_alt,re_loans_d,re_loans_d_alt,agloans_d,agloans_d_alt,agloans_re_d,agloans_re_d_alt,loans_d_year,loans_d_alt_year,re_loans_d_year,re_loans_d_alt_year,agloans_d_year,agloans_d_alt_year,agloans_re_d_year,agloans_re_d_alt_year,total_branches,total_ag_branches,total_ag_branch_deposits
2016,VA,245765687322.50446,96053146787.75142,454456581.56114423,1052241225.2299919,247135838194.8421,95853305824.05872,464687318.25157976,1033446738.4804016,6627372929.647677,3935521984.077886,2914176666.708545,2183649743.9326086,2861661.7042861325,1818747.324738565,16005454.330540871,11967733.97464654,6978061746.655627,4128662636.9013157,2898148599.29873,2144418961.274891,3269417.1869344986,2077878.474216214,18076594.62965952,12238527.823277267,2476,20,23526254000
2016,VI,1527134845.2499478,1041497778.7344109,369577.34391761426,1672113.4949581635,1536459347.9630945,1045338853.4856985,361177.85882857756,1575415.0396910536,156088136.39456555,119858655.13806644,121382603.85994218,99486696.92265874,33597.94035614675,33597.94035614675,33597.94035614675,33597.94035614675,153696610.94346085,118319186.75554177,121384923.62930931,99385770.77418391,33597.94035614675,33597.94035614675,41997.425445183435,41997.425445183435,22,0,0
2016,VT,11408705010.91064,7807372250.530512,16836252.368054345,40663750.11643269,11592419938.044542,7924564387.01567,16424966.344300695,41292318.681470156,138714238.6804518,95730720.0246419,101325561.16565217,74355639.62251404,61624.585554664714,48384.06494305697,648956.8307361585,574006.8665743482,148131518.92807373,95956227.68039525,107842690.04216905,73936675.2699207,126400.71021163216,118733.04548573958,1398693.315173787,603784.7182853022,243,0,0
2016,WA,116850249603.24762,65623729217.82422,1235665690.7073464,843292299.0403897,118065366748.73332,66431594554.06652,1215039296.787237,852712477.4541678,2209063858.3816686,1643368944.8346264,1657705931.7537146,1274896202.0570245,14048115.010438582,9299808.226137284,10307108.617341762,8081468.179445482,2238749509.995075,1631034170.875077,1665821898.030908,1263254123.2934613,14051714.192073405,10682827.899888901,11485949.267794538,8959840.849354938,1758,20,5813603000
2016,WI,126565376388.25826,73847696969.26485,4243317743.9075384,3424310114.9558606,126479657070.69655,74115244161.47362,4076940112.395162,3459914669.753872,2349734037.0484047,1733324417.002815,1593739329.9741323,1237581024.1623304,54574744.05384682,26622962.281252198,78009566.36583538,58863185.478833005,2358682228.204096,1741762281.7212396,1604616925.6896644,1246534191.2746582,65426285.31852154,26035453.261105597,83241069.11511269,65548955.754306175,2129,202,44342595000
2016,WV,27701804298.16948,20072688095.574203,44638472.63322506,160387139.56798846,28089561067.083763,20276485299.881607,45850671.52919827,160885333.5515857,580737657.7614772,358455857.4064913,449055257.68866533,279555735.35888904,287264.09651867254,216363.38594983617,8207816.235910187,5750463.815270985,598124808.1697482,358060124.6204828,464641385.1434159,281945539.73414665,304656.13444014784,203348.52850121344,7029116.591680357,5476497.541873768,647,0,0
2016,WY,11086737923.811125,7007654268.47928,483178410.4968653,499229085.3883763,11095630258.83969,7020587907.580476,467342134.8219185,495196725.3404536,218919796.10458806,148313764.85043713,145638620.5341575,105726265.4526203,4500614.88912314,2983289.433025857,8230450.924124833,7348845.07070719,218745399.9341735,145067282.54537112,146693670.3867292,102719275.03535219,4795846.0554066105,2757961.3166955723,8236018.27178704,6249187.330212279,224,35,13513756000
2017,AK,9134697628.065395,5341442770.631334,84856305.5777254,16734631.997037767,9063457640.560524,5293346598.807056,89000288.32167262,16650623.297908498,203781243.19324812,144195508.50722876,133620301.04925689,93405947.54627623,2261068.599344371,2141126.912244079,217867.39099432473,206502.06860217982,204398378.33849046,143409448.64275151,138860992.4850342,97604283.8707635,2409659.8076594975,2058220.1989684324,237521.5219420991,207792.54473420812,127,0,0
2017,AL,83314387921.74954,48824157618.82907,444828911.6222122,1231723907.7955422,83909385926.32375,49144897711.80348,430258078.21778363,1231829123.4442804,1390074243.7698958,949774617.9170834,829124143.5306443,547279819.5415006,6821579.1356489435,5727451.74993061,22442079.735549375,12968316.379862253,1423824728.2615788,945756432.7109687,861408084.7865462,559049849.8219357,6336807.980943376,5190326.387306184,22485739.07251725,13508007.971968807,1496,21,2544837000
2017,AR,52854480503.08252,37637435605.97783,1610309322.3024225,3042434415.6272507,53944112847.89414,38615828839.40294,1473650985.1647258,3063849549.595245,794153335.9082704,548277508.0515366,551194724.4356645,377296605.4206283,26707674.298374362,24271707.10977383,68610978.80064508,41282438.227733046,818697574.0192631,544967578.8390985,574556473.4613487,380418867.6945984,25600961.396585196,20212490.159370817,59759040.873559915,41603890.58144051,1346,195,78281707000
2017,AS,84241381.64648286,54541395.40847136,1729.0632315375217,32501.428325601813,83596214.98033834,54571217.37884205,1991.2572461559164,29753.705915648232,3184982.337163659,2119821.6281065117,3006334.2520946935,2002969.837753214,0,0,779.495719135768,779.495719135768,3967765.6253465447,2638891.7602276285,3467764.141949741,2438898.5981053864,0,0,783.924672085403,783.924672085403,3,0,0
2017,AZ,95532136060.35115,49465131706.12377,334547483.0367098,337449710.57851046,95907176720.15329,49532190556.30496,341668611.34809303,337550734.79288197,2189573102.90447,1527965533.9720104,1644254539.0208685,1186072882.9681058,8491721.675446501,6765378.580569824,12277868.853635265,10584054.589658394,2254573149.0036592,1555707816.7357118,1698735111.0443451,1213893973.8214865,9411953.425155148,6964067.369636908,12170829.230468813,10636784.257755792,1212,5,800616000
2017,CA,1078667390320.6467,565725177033.8579,6637197086.489291,7656357383.580528,1084595763056.9156,568389230849.4452,6805465659.965118,7811736325.219692,19067693500.04624,13006987566.18508,12949713887.403511,9206150054.684982,177984901.49951765,144823224.58184558,166266085.7920363,155485047.69016135,19575275102.247723,13149762311.37442,13302078677.211061,9361845443.749247,186697193.11119542,151901673.61047146,170921394.0416138,160743481.28918955,6902,139,1148755888000
2017,CO,102585633629.69899,61146540115.25519,1766247850.2850628,1802431793.432909,103226547753.93349,61625948791.33507,1780750140.4292283,1814820618.2148032,1900765126.9310553,1322151300.9516568,1297289489.282699,945487637.4768436,33769173.77664484,24531671.89659432,45034114.20137708,34586016.99291368,1952818346.3746722,1329826377.7973018,1345984816.6274703,966556027.6319487,33612215.90955908,23267731.37877319,47731537.19037219,37403585.80088495,1491,87,19483654000
2017,CT,114998435992.28304,68232047179.60189,102356898.0663069,113119821.08222173,115508714869.97025,68128341475.79181,103810216.28005895,111149776.55472764,1720795867.1744087,1218066613.4384947,1169891116.2976394,870123086.2455982,1708795.9562549589,1218629.2320689124,4095306.0118443165,3668404.2384511703,1775877932.9736013,1203866555.179084,1214855287.4804642,865451267.8781929,1533652.3230721583,996150.2219029901,4405022.462514682,3873231.3419377143,1183,0,0
2017,DC,39908547866.664536,18037961991.708427,53103071.46013732,50097510.29978304,39990527662.046844,18023588115.826607,54353531.101922944,50692875.56742663,815774037.7509092,550906327.0868975,507142225.1271381,368174092.411934,832166.9912683087,653729.4015236258,1615312.9338006466,1451248.4418125472,835128231.0341269,555122529.9789703,519048305.1513617,372691226.5843039,918236.5507573838,516639.18509364926,1702985.7630735228,1502148.8268254492,221,0,0
2017,DE,372787030678.42,57917754448.29361,191792422.73141283,165251600.57552072,377392972070.7451,57919797502.52656,169383810.50472695,165252198.29027808,8515990230.624278,4210484714.5054145,1274744138.4502676,1054912219.1741459,673649.2060971856,506451.69287622144,1674252.9618830213,1224476.3789390912,9064141178.556557,4435016392.88381,1292023439.2756987,1034615663.9294102,800897.0868257774,550418.7749041477,2066292.4786136665,1584315.2456404676,267,0,0
2017,FL,474482684196.43066,252430079526.86594,750744670.1810348,1414181794.5935543,476540772252.23883,252848163897.3556,758789790.3124013,1411275101.1286795,11472339967.886448,8654654484.808641,8746872087.46349,6937020447.290862,14703955.09532055,11239171.13406218,57085220.98509909,46125320.59877004,11952479688.088997,8829592369.91694,9156433345.899296,7105687488.479586,14389184.463404464,9487743.014235454,54855063.91752031,45177175.25534083,5136,6,1069450000
2017,FM,193268474.9643455,108714546.35737367,11480.317048031633,79738.28906187188,197445696.80054706,109695698.33247744,11355.530993161723,79426.32392469709,5808424.656184834,2340738.0804585796,2978676.596811122,1572608.6334238972,0,0,0,0,7062150.8458935935,2569436.3057370977,3847341.1371849133,1563894.9251454612,0,0,0,0,8,0,0
2017,GA,196447442897.43152,109382719545.94904,888620761.5288801,2386290058.3046927,197646166353.39978,109885010963.99489,845906971.3163216,2420729130.2226205,3631513469.779309,2471088363.738174,2316467723.375163,1668205655.3184445,22677596.90864006,16931119.73233902,44831562.24088159,34929722.85518891,3776950169.3080163,2507446003.0689945,2437140839.8823037,1710741118.6130383,17946686.42224978,13267106.474108601,53692887.526562795,36413974.983938456,2347,51,10030185000
2017,GU,2106640288.3022692,1320445422.501244,96854.2349111604,2896648.5658589285,2130329375.9756274,1336689020.7881255,99309.15668218577,2806732.964929164,31489414.23518453,15373828.375278834,22853361.247862652,13579556.9339004,0,0,9354.107360532355,9354.107360532355,34100208.0092864,16576587.224428277,23784225.126156867,14585970.931058232,0,0,80969.26151980532,9407.255697808107,24,0,0
2017,HI,32973416166.463257,23698839690.43584,9919811.76917212,49169023.719507806,33103147733.93181,23941840631.9541,9378924.66944398,47176175.56580622,148749810.16736013,75841261.71288782,90642440.15081102,62024557.85765041,0,0,219999.9999999999,219999.9999999999,163812801.78387764,77531551.89888096,97358676.94888584,62609327.96992499,0,0,1421370.6455349734,221249.99999999997,273,0,0
2017,IA,71413395337.6196,43911220519.13758,8623775699.989977,9251723949.758461,71887082546.77847,44242046199.40932,8678385904.412912,9339793059.12606,959345586.1899114,621732759.7713019,595462289.4400319,395124388.92761034,96568436.6485291,69259131.6127991,103101295.15145457,72552840.1374872,1014212051.7102529,641468783.55993,625722137.8975145,404673470.8015567,118138323.67194438,79945533.53612821,115578741.87215939,74007245.29826392,1538,821,236792692000
2017,ID,20166171091.545174,11541306974.35929,558280649.2057825,396323895.28381675,20212654972.090313,11571205448.821043,550046088.9348689,397499294.80352813,337253064.21220934,234506509.61506188,237173956.76491177,176045265.20389637,11504199.370475776,7923633.598469676,9564049.563714506,8262253.3038148265,343471604.1591902,236612887.9200459,243545216.6628816,178616302.50737226,9183922.549992979,6745787.225172955,10029617.817693695,7583067.951157431,496,65,51991822000
2017,IL,390637808050.24347,189144616150.79858,4794962357.590197,7432651083.422088,393306598414.76495,190254616496.285,4884324088.528704,7492534862.499699,6668960965.56384,4538887593.846038,4395294597.729652,3231442344.642448,65190544.755639166,45991171.06798694,144965523.93156603,118507870.0206714,6748537272.009909,4531754594.416237,4515458787.4135685,3253671995.3220105,62935877.297794275,46012608.907110095,147666200.24119872,114848137.86262694,4385,562,173771195000
2017,IN,103288072745.03973,58545536485.52515,1699663096.849363,3032262587.234359,104488004187.38939,59374131705.84516,1715904606.7698355,3107008056.5338063,1448937621.3350425,1015482713.5650755,1007315182.9669619,717799767.1148046,16739598.499408197,8767111.833932795,48520845.34253004,33031197.146676794,1494163351.0474865,1023574320.0617532,1042584806.0568256,727892632.6992037,16468839.525266739,11198729.843544355,48094571.405594975,34552882.253578596,2070,143,62102955000
2017,KS,59877039989.7874,38107647541.523544,3998022569.185343,4182811822.689987,60192804301.85714,38258593449.4406,4017581265.9748588,4211634744.095336,806936302.2103314,522173483.16836226,502579497.41251945,337248255.88105375,55256652.80606615,36806489.58076545,93537398.25961718,72920898.58653182,828687098.6146672,516571393.7078106,523097105.09461915,335783144.8821223,55028769.69474719,33462222.125927534,92617755.83962353,68064011.7337899,1452,555,130706195000
2017,KY,66361390667.03064,43783378206.061035,581454904.0150989,2326819694.446747,66562222287.09491,43946111938.5657,587506555.4599297,2335330797.6407795,1061122941.325246,715629142.1324546,831009934.5415477,574198374.4422517,4160342.6050413414,3230183.305184737,64188420.81785214,48850380.406103484,1064897724.122287,696342814.1333821,831425352.7310867,560255585.2386364,4126443.152838877,3033890.259062167,63783515.306987345,46647471.211753115,1664,54,8095762000
2017,LA,82199827969.87164,47952097710.83583,704080481.9574074,889599676.6139432,83553048735.15416,49147596040.61339,618578905.1319642,910768441.0183654,1919054265.383242,1146402374.5608816,927667081.8173527,606409337.7593781,4460316.292631048,3745090.7453880263,16826977.56456463,9286814.691811383,1971655928.9681327,1161274474.3897598,966592336.3378845,618932336.4498457,3934693.0223097834,2993867.6844075103,15781480.945416039,9610176.507328335,1521,36,5114380000
2017,MA,261811392318.1898,149909780273.52878,114384906.23227942,159180666.58057556,262921364597.83575,150878551541.52005,111957089.3072529,163278697.11167496,2841595751.7668614,2015579670.8775947,1899887541.477296,1409745314.6491566,2070666.0695528577,1609957.317972479,6299025.956223754,5549167.948808157,2909237338.8242154,1974901274.538287,1971746587.2501407,1396440096.5745344,1455856.356252254,923681.5273714546,6348748.2257505795,5714212.836308925,2176,0,0
2017,MD,121027515115.74594,67628834092.53386,137708795.06490168,487964513.25502014,121319415106.38605,67614447576.83339,139946269.7470629,492147010.6174818,2530036436.651051,1604190623.328077,1766944289.4241261,1211419458.2571678,2564397.5603874354,1747482.873300752,8038496.9641547045,6545100.609662625,2595431651.442107,1619282904.4887505,1796610485.4236937,1217691023.0127432,2331337.3861838393,1438392.5918434856,10186319.772304976,7206456.682352211,1542,0,0
2017,ME,25295905540.36015,18798183087.834606,130969847.64490603,42726068.41481228,25355418675.04287,18862743516.910088,129149955.99838364,44606736.55719215,295981814.26538575,202503267.5287745,239956847.86564192,169258845.03996646,2065300.6537477048,1669345.78480673,831267.9538471359,551750.1659908169,318797997.3335066,204135788.25354236,251906969.77722925,165285368.36473107,6219109.45646263,5805450.840177535,730586.0205828551,620334.6016069844,484,0,0
2017,MH,135722842.35313207,81058298.3447184,10765.366928120957,74772.4942072749,139224980.03565088,82239972.88736655,10648.352070206596,74479.957062489,3391207.5972160157,1647335.169718335,2364636.248733351,1444665.4358106665,0,0,0,0,3523873.192376419,1675652.7653336094,2360101.9229891696,1458999.7559051753,0,0,0,0,1,0,0
2017,MI,176396944465.35184,88553237758.73291,494293178.5591192,942920544.6453053,177351816556.30716,89329866830.83891,500894613.6206602,949014537.1516049,2853760371.0888224,2016772016.1478202,1952050949.3728063,1408380759.0957558,8412143.503164485,4949111.787980211,26796040.202089455,24298152.658687837,2915876386.6016107,1996611377.4190118,1996120798.228537,1413212206.5750122,9237403.839762555,6222073.467549385,28540007.875076927,24236156.375856854,2599,45,9252656000
2017,MN,193527138087.73566,101448959038.34099,4834346181.583249,4919930091.182847,193158842884.53232,101174081378.53502,4791616747.436207,4926260591.633138,3866144132.7750177,2703369111.7703705,2793721720.858061,2107918665.9282308,56044473.17995839,36678645.79569595,80070652.11246799,59497510.42338536,4013399730.6561203,2776838668.954349,2907409021.5707154,2170790266.3773246,59185243.95201965,39244502.83129317,91268605.10454388,66303127.048860036,1701,374,102896086000
2017,MO,133295682016.35544,81402033615.45287,2708428884.118756,5537814646.381539,134409024787.76244,82049929308.31448,2693503746.612171,5557361827.174943,2345887284.6732955,1740754830.298409,1801351506.0205882,1397761119.0860047,31287285.23008886,20418925.955623552,73584748.20783854,44431192.824174486,2421941326.5299277,1744558152.622372,1877700214.3191292,1416059092.1128392,27802339.829497557,17153727.503585618,70289719.10945162,42260619.517198905,2306,339,91875287000
2017,MP,703288216.1934791,439428350.72673106,35871.58337796565,998109.0193048592,712599823.45573,445210353.3268169,36657.14788172019,967783.9309324657,9570260.639304878,4458767.403482666,6421673.860039569,3845847.5738056414,0,0,3133.9829515794986,3133.9829515794986,10068679.894998966,4571693.590985781,6483082.996450316,3926290.395691193,0,0,27267.26582967097,3151.7896728952915,8,0,0
2017,MS,43480609289.59564,30439409535.99271,663126390.9586194,1575259749.4297566,43801571774.93241,30754562200.339336,630629628.2098244,1580918258.0185096,753675998.9931631,472791927.07600856,524542092.5313178,315820041.8717045,5973100.11176007,3259686.3265721505,32682512.233346637,19150922.1889547,786244655.2821913,477358776.513354,550577375.6077515,318233708.4298482,6134197.792796764,3564922.021047433,29522739.009736076,18703836.858698606,1146,29,5189129000
2017,MT,18769479701.104767,12297059047.781435,1228229543.8299158,1408095293.551848,19296767312.834187,12773896137.604952,1176281273.5242174,1418111787.0440507,348982806.9655838,223047999.28622878,241604742.13806048,162642151.79248413,20118315.867687702,11303197.278645327,28187743.572139103,19587373.93579214,360956091.57454056,219980551.43912163,250850438.1237665,160838923.57173416,21580289.853684593,11033191.080181504,29903472.86664004,17491479.736274205,383,111,113886357000
2017,NC,282107633738.33966,139689901833.1283,591126050.1846187,1299251933.9409072,283245861863.0504,139651452236.19788,585688882.0947685,1320435626.8567293,5067186590.005956,3448131148.271205,3804507361.731337,2734716542.1295433,10750776.207240988,9020115.779888202,28376253.910960905,24791981.047442388,5257932378.212738,3503760537.76583,3951219185.74147,2781794978.0288305,10355737.767749226,7073996.724457614,29483154.989563312,24953494.666558176,2418,0,0
2017,ND,23257911460.73873,13702013856.548227,2807539866.53698,2126997950.8791683,23177749644.670963,13702889968.357487,2715267793.1750293,2144213222.6192245,347996366.5741508,237807430.05354223,212381556.5120766,157376031.3021348,41411405.902920485,24285870.95141063,43707119.88649411,27042655.135020025,352300728.5947672,237753557.17051744,220660591.62711927,160873296.97522628,35873612.30660472,21469973.152750548,39098596.04070643,25642905.32981336,428,211,88574590000
2017,NE,62039655970.994156,30822436990.060772,6952057599.982536,5644457320.34858,62160499662.11586,30932375880.36891,7049477607.30684,5673255268.893978,882325145.0551327,510002780.70732695,385993065.3141478,245630326.55605188,94775785.67820796,55086030.83416097,89675013.5923468,55710110.79881984,932251559.6908354,538109815.9296588,399034230.4300486,251518316.57287544,108987512.93141331,55267476.556075394,87712927.67826352,50968869.207791835,1080,610,416346631000
2017,NH,28356812436.54878,16878410808.424038,15057803.887454154,27864324.77776219,28656049409.655552,17005699443.18009,14920742.181875253,27902273.60606302,348141066.5762795,239698642.6284734,230200703.06250677,171043943.48108435,239964.40855811813,136964.18288839926,863882.0538248521,430705.7779489845,361300141.6944753,235090023.96026656,239982938.21770468,170063445.46928003,224887.0561323667,105732.98519210539,889050.196202813,452336.3266577401,422,0,0
2017,NJ,274180378580.3095,169503433178.03488,264619969.36281452,282915307.157046,275305090986.946,170292091303.03616,272604084.6188002,286763322.59192854,4723739729.749993,3299834841.5876055,3472952449.2248473,2565279643.711371,3788748.13972075,2735195.5787327387,12274263.40505168,10943614.823440114,4827444719.107585,3254657695.9431796,3518751261.484804,2517462470.29852,4155223.9830394657,2160304.536350028,12667279.91202838,11286460.829272289,2979,0,0
2017,NM,22526065177.071865,13267911812.173409,346005821.5786168,365727142.7942932,22490496393.32713,13203588189.845594,352819836.6423406,362875200.3760808,448103434.2879994,299920560.6440322,326459203.44599295,227341646.7369298,3796808.642640203,3056489.254219646,8450932.871396942,5473178.071295055,460772740.77311563,311300006.6324072,337118912.2880533,239146822.42636114,4117636.7785690157,3242646.795311311,8559110.087185437,6150491.489508035,472,20,3857991000
2017,NV,65620807147.372856,36243358957.88682,144676804.54042512,128592523.42164929,70485195733.36835,39240734165.77339,148387449.1824999,129770552.87487772,1386061561.4512324,1087095719.3822951,862229521.7723993,667351477.5093235,2871249.1752750184,1876439.8657426545,3746840.8193828985,3477535.7838102183,1412467282.615653,1067325231.5478607,889912240.8849282,678971335.431348,3652813.730954128,2140894.8905382343,3996405.8822591915,3564349.3939335365,497,0,0
2017,NY,1216049798575.514,584234685720.4481,1445205296.125307,933906010.4054593,1223506281449.4617,588600085655.5916,1452511201.786907,941364773.2671154,21108484802.50957,14370819278.949276,13152593343.903677,9396561420.656752,13242189.49415818,8044669.895051931,21478577.191242,17875298.84828289,21585325123.261963,14324898584.469177,13450187174.18817,9414961703.891243,15535608.78171668,8561599.766412375,38018106.28124269,32519453.26392332,5038,5,2233170000
2017,OH,293175127738.59595,152343201168.51797,1168278356.7980843,2412515371.090767,293916019657.0778,152450525464.02484,1164670915.4843533,2426872885.105211,4317630753.99871,3073012662.188784,2931313388.2469935,2220092748.753973,10962218.528197251,6562501.490899943,42645787.49104674,31573074.025270496,4368306357.853354,3013904503.731164,2976821311.999707,2197751185.8188663,12575150.54003568,10066466.413222315,40889985.37667963,31561824.42597473,3669,63,17726219000
2017,OK,68979544750.5725,45560041943.62692,2346598141.840105,2747868650.911974,69506477142.89177,45931382671.530304,2399250446.7301564,2771760387.670242,2055617143.516391,1382273697.5327966,1676792148.0985205,1123890926.624284,39042223.173678346,17826540.66290486,38734586.99935924,21785175.27925572,2124942603.4407163,1391598118.925211,1738772833.7119622,1141343265.5453768,36224894.56300795,17986216.489111032,46529185.41435918,25559325.25602206,1351,179,36504544000
2017,OR,61544101169.062675,33964181597.157177,666664391.9662193,630987595.5068784,61779608292.3135,34098587988.069206,654060004.8720961,649181392.7580125,987065983.4820826,692319015.9905697,712631044.2762045,541030307.6472458,15869626.308684004,12280063.863600822,12146453.421827931,10753799.38725299,1015638712.9205254,705061190.793774,726462676.300955,546120973.9912211,14251953.833315326,12190931.007999456,11443206.594051145,10176094.402037583,1003,30,9556700000
2017,PA,319930617647.91144,182116300084.774,669902392.8418107,2418012607.515435,319734914316.72394,182406360311.90167,691286815.306717,2469370694.0819116,5076919663.510049,3534680820.0223722,3673333775.8130937,2620787991.758472,9906846.925520254,7594038.08323673,46515214.72830118,34311854.89686442,5158791832.889391,3498723409.3344865,3751616318.500866,2624241727.592305,10876337.56393957,7985137.834107441,46327374.83912417,33076098.836872492,4220,49,41257896000
2017,PR,72668888773.39444,31599018745.66535,83504330.83912441,107564499.49297068,72826490835.49539,31889902008.54931,82132045.95085979,98096361.7550382,3960967358.079371,2969438644.4651456,2914675996.63382,2318088632.031797,1863972.6790504756,1863972.6790504756,23737355.149560917,23737355.149560917,4181955427.484582,3160494945.007008,3200061785.0894375,2592905185.6191087,1920561.7405070362,1916811.7413530154,27253855.368274737,27253855.368274737,324,0,0
2017,PW,210238855.77248782,143141266.86796468,11709.144005478036,136040.59795294242,213472175.4897984,144681572.16075766,12332.101360443387,128511.5217068402,3599237.9828081857,1681506.0231812398,2702563.6908417195,1517685.68258526,0,0,2081.2319826896733,2081.2319826896733,3854956.2092967518,1795926.8758325893,2802897.76976501,1618239.9885485643,0,0,2093.057164409501,2093.057164409501,3,0,0
2017,RI,27701945619.04519,15205589440.708921,6238317.511841377,13565682.127544623,28013076413.676434,15337208697.101946,6016562.814479107,13848788.13631457,383870423.90757453,268996606.6185881,246011406.34311235,182752516.97135717,203884.14499125647,161923.92919676966,618445.1659758856,545671.8019879524,386202592.68602145,263299664.45772427,248897575.82771698,182793140.55384752,124579.02012410776,88588.04988623016,655256.4732662067,556842.6241199728,258,0,0
2017,SC,66778649334.253586,41314192011.74333,199470727.37962532,423750445.6169237,67336112040.173164,41677643545.732735,204092442.31141692,430054745.4628461,1116034964.340391,746784735.999637,842170541.8670908,596516572.4276706,2626689.841240881,2092320.972858343,17077397.87627458,14157447.963393051,1151160620.487116,752485274.3235894,869684355.5407956,602943664.908823,2799603.1178777455,1788723.8520614356,14995572.339982467,12676258.129646797,1274,0,0
2017,SD,543995275876.87274,196784372930.96973,4385780088.755033,3436980570.0900545,543073641849.88904,195342396950.01743,4422417567.488464,3420552069.5629706,12398624600.677752,8395701229.631809,6995255173.795109,5070972837.163361,54738991.95495264,38624413.06724029,145078545.65596,127760274.71074417,12658844997.66706,8432296456.734626,7267772969.156354,5235895405.135062,60848334.711610444,38059756.68525164,143056485.84365508,111634320.48872386,465,219,145958822000
2017,TN,124773862332.72963,74995035363.70764,582070502.7418746,1566623455.533393,126604506986.34982,76246235469.43782,553295231.228885,1593714983.3961184,1854130749.3267832,1243028987.0784557,1176787469.2099144,818178729.916189,10075890.04905174,8222084.412804359,35664870.78562471,24993177.626249343,1960326065.8166277,1272728709.234393,1237444790.8969626,828284080.4643124,9505598.548665348,7409787.959942173,35667807.05845888,23996463.326340254,2115,19,7374154000
2017,TX,595066459842.6202,300364064057.91583,5413582728.885409,6312925018.895191,599090321241.6814,303546585785.6136,5420164309.0466385,6340213747.6250925,10866247519.748001,7374067336.903469,6817297131.968898,4843844715.801888,50513529.62802406,37900337.0884181,90127427.61016367,60917290.97193856,11395061235.471699,7551566882.145208,7175674583.47004,4966854438.293557,57468289.54339054,36514349.31374357,90695665.05347696,61514697.30924947,6504,234,70253106000
2017,UT,407645632016.4872,68953110821.18678,294316956.93476105,327023054.26722366,419940122634.66425,68812806750.49367,297056810.21739876,329459051.4793823,6984851529.186712,3330906943.397767,726034917.2126092,498487500.65986526,5408946.312779636,3627905.6249581357,9753021.990797743,9240796.4085009,7576010380.032091,3603726268.94726,779460783.8104408,519872521.252798,8630502.812122254,5461123.83081683,11508004.521700563,9893969.793729875,536,3,192057000
2017,VA,254207738693.93484,97154470218.17653,434929576.97871774,1040543578.2040405,258270746732.09512,96329404488.85518,445974730.6791331,1044682582.4279159,6662997890.81769,3718914437.3119535,2438271778.4218407,1751865622.6872191,3735163.3942394885,3148662.2305476344,26347865.274633106,20513691.315442905,7169551265.822568,4003518130.2231326,2541072526.2594876,1799423250.2905807,5096558.403961973,2899596.2617280926,30021550.436803065,17694296.00074339,2389,20,25187522000
2017,VI,1479888588.216827,1004849705.0028298,758101.9404158801,1722260.923926936,1486484549.1187546,1010314744.6764654,634219.9737211077,1577458.1097523132,125593039.31945363,92643277.2407168,104562455.01145379,82781492.21072833,28643.98550995257,28643.98550995257,28643.98550995257,28643.98550995257,142188886.46942094,106756379.01161519,118755551.99868132,95900079.7176144,28643.98550995257,28643.98550995257,28643.98550995257,28643.98550995257,22,0,0
2017,VT,11451612103.735687,7810152613.234231,21531178.686563674,51434308.20839245,11479436446.359959,7789353267.693939,21489814.364783697,50054041.74811752,143116174.41762647,88086889.92861268,102212459.04369426,67584201.3448413,188150.12596565852,96094.4018009258,1324134.8870248192,697541.2069749801,148521833.80134147,86743162.36339982,106079246.43409148,66487094.97207077,189383.81239764846,129376.47109530616,1069222.7166593433,702801.2538629271,239,0,0
2017,WA,122185416066.24628,69051295121.65137,1252010627.7009218,909930086.3894832,122895842669.77686,69489300009.61456,1225873295.3093996,930073935.5323104,1883060568.5831392,1315533250.0568955,1360816591.931134,1017595191.3651508,17060678.058617897,11839723.281822035,10718040.467076423,9663457.693009185,1936620381.3240764,1332986176.6653497,1399623277.608696,1027970385.2884173,13357876.3029055,9695725.123452784,13172348.936776444,11703151.685712814,1741,20,6357612000
2017,WI,136000348679.31407,78843074903.40477,4736462385.791739,3725678827.7155733,136380664095.12607,79172896655.62819,4501708145.668681,3750683804.6502395,2161006835.6624146,1567586122.504668,1444650889.5024633,1118390848.9020822,67149769.2453516,38040997.61544691,99004935.09309892,81014718.42711511,2180166572.4327216,1563204222.5944788,1455684442.282,1103806869.2297642,75543840.25836481,37261891.926826976,104497096.25954726,84798044.13884541,2034,222,56947148000
2017,WV,28605844886.188297,20576194580.219864,51731827.53848942,162624451.9015081,28531745849.539642,20506141240.31221,50317546.63436127,163302251.76536414,585256191.1315565,365496982.9660576,431164838.6030038,264069977.1019185,357716.20845578174,335699.3800349252,6110647.864096436,4730125.250555988,583849192.6986904,364170272.4300261,436718636.1311506,270122427.29568326,363135.5667593179,330266.6815362635,5460947.613825518,4209329.585730217,638,0,0
2017,WY,11045498072.956633,7033134144.28054,479223417.1044435,518677126.26416487,11367107237.622002,7304460708.888808,467825314.55248654,521636986.9786906,207515941.65686256,130232277.7954365,139666750.9258198,91688228.40740941,4883728.155697469,3074614.5119396662,9385705.194226636,5099937.700529614,214023623.77478325,133957551.05731729,145937001.60046086,95154115.67991811,5122846.2268742565,2987089.4040311286,8022573.914765894,4542930.515759097,222,36,14529814000
